date,ARS,AUD,BHD,BWP,BRL,BND,BGN,CAD,CLP,CNY,COP,HRK,CZK,DKK,HKD,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,TWD,THB,TTD,TRY,AED,GBP,USD,VES
2023-06-16,272.240577,1.591609,0.410804,14.467033,5.284024,1.462079,1.95583,1.442076,866.831306,7.785696,4522.119954,,23.774572,7.450289,8.545532,373.474088,149.301999,89.51492,16353.833436,46298.790202,3.891396,154.940995,489.576037,1397.18471,0.335322,5.24437,5.041722,49.569218,18.660562,143.291008,1.756206,11.554259,0.42063,313.551216,60.93088,4.466117,3.976932,4.958888,91.631746,4.097114,1.462079,19.893229,338.394396,11.631233,0.976913,33.579256,37.897477,7.406113,25.823465,4.012441,0.852542,1.092564,2961374.488509
2023-06-15,271.818309,1.591603,0.411052,14.574777,5.260112,1.461693,1.95583,1.447376,868.58291,7.797164,4556.432612,,23.78472,7.45158,8.551389,373.232733,149.30224,89.606308,16322.00294,46281.008122,3.889623,153.605823,495.58063,1391.976635,0.335484,5.263478,5.058327,49.764657,18.782555,143.437298,1.756141,11.48733,0.420925,313.965475,60.987902,4.458435,3.979333,4.960981,91.264347,4.099588,1.461693,19.9543,335.898199,11.593466,0.976073,33.54433,37.850821,7.413167,25.882001,4.014863,0.856786,1.093223,2959279.435828
2023-06-15,271.845025,1.59096,0.411107,14.575538,5.262098,1.461646,1.95583,1.447194,868.871138,7.798408,4557.038916,,23.779645,7.451607,8.552395,373.259465,149.308265,89.614341,16327.898491,46280.477349,3.890508,153.55005,495.661953,1392.058954,0.335535,5.264773,5.058716,49.76869,18.792226,143.450157,1.755389,11.489244,0.420964,313.983532,61.001226,4.457892,3.979864,4.960643,91.273821,4.100134,1.461646,19.955024,335.902917,11.593968,0.975973,33.546959,37.853119,7.414139,25.867761,4.015398,0.856793,1.093369,2959754.953893
2023-06-14,269.002521,1.589693,0.408209,14.584766,5.257929,1.453168,1.95583,1.442517,869.523319,7.760719,4547.381482,,23.783184,7.451903,8.502089,371.516189,149.11456,88.958252,16130.685103,46013.83762,3.884892,151.328917,488.417519,1379.343078,0.33341,5.230353,5.015967,49.472795,18.576054,142.399922,1.742227,11.4586,0.417964,311.723135,60.697828,4.447699,3.951811,4.955062,91.45161,4.071234,1.453168,19.887481,347.450356,11.574315,0.974273,33.309624,37.580155,7.359625,25.587699,3.987095,0.855357,1.085662,2929586.201105
2023-06-14,268.979863,1.589368,0.408188,14.586915,5.257651,1.453021,1.95583,1.442382,870.107348,7.760146,4545.884823,,23.780228,7.451785,8.501824,371.458501,149.136227,88.959097,16127.274355,46021.849329,3.884805,151.28013,488.396327,1379.478292,0.3334,5.230085,5.01583,49.471665,18.583372,142.401274,1.741647,11.46041,0.417952,311.704463,60.695614,4.446452,3.951608,4.958407,91.388905,4.071025,1.453021,19.88057,347.357644,11.573209,0.974205,33.311545,37.577845,7.360221,25.590995,3.98689,0.855281,1.085607,2929482.188896
2023-06-13,266.900894,1.592877,0.405753,14.504189,5.241414,1.448049,1.95583,1.435262,867.503917,7.724712,4523.377188,,23.803026,7.452783,8.453647,370.115058,148.700754,88.784566,16034.403746,45515.603333,3.840582,151.099434,484.111182,1369.39862,0.33166,5.202524,4.982185,49.721848,18.582544,142.121895,1.75554,11.496451,0.415354,307.226792,60.26334,4.478873,3.928033,4.962341,90.818603,4.046737,1.448049,20.028293,331.980163,11.564831,0.977267,33.058724,37.395665,7.314158,25.527017,3.963104,0.855764,1.07913,2958653.063067
2023-06-13,267.001364,1.592641,0.405896,14.508152,5.2372,1.448129,1.95583,1.435379,865.993405,7.725104,4523.381874,,23.804518,7.453318,8.456559,370.166549,148.737953,88.804978,16037.424223,45527.420961,3.841779,151.056597,484.311012,1369.326266,0.33178,5.204591,4.984065,49.739546,18.578127,142.154568,1.754995,11.494748,0.415531,307.297655,60.279717,4.480007,3.929417,4.96232,90.872457,4.048163,1.448129,20.025755,332.117495,11.570369,0.976854,33.068333,37.391487,7.317071,25.502329,3.964501,0.855749,1.07951,2960223.832127
2023-06-12,264.443715,1.59282,0.404046,14.487867,5.241409,1.444714,1.95583,1.437795,863.991422,7.679849,4493.562072,,23.78429,7.451401,8.418022,369.01222,149.569882,88.600997,15986.544479,45439.294746,3.866199,150.149211,481.055521,1382.067126,0.330328,5.189521,4.958088,48.858305,18.605953,141.828046,1.757512,11.620001,0.413704,308.353172,60.262966,4.444759,3.911513,4.95628,89.987038,4.029718,1.444714,19.957875,323.541117,11.634663,0.977718,33.057995,37.277151,7.282478,25.387057,3.946437,0.860451,1.074591,2949180.650969
2023-06-12,264.412131,1.592529,0.404141,14.491461,5.242431,1.444715,1.95583,1.437554,864.568058,7.681459,4494.22756,,23.785792,7.451579,8.420251,369.05864,149.615316,88.605101,15990.879928,45446.465647,3.86696,150.149034,481.174161,1382.506721,0.330399,5.191185,4.959256,48.866215,18.61224,141.834616,1.757275,11.621732,0.413804,308.413362,60.275032,4.445224,3.912424,4.956443,90.00772,4.030657,1.444715,19.963294,323.59902,11.633866,0.977462,33.069251,37.278489,7.283153,25.380088,3.947357,0.860343,1.074842,2949949.030282
2023-06-11,263.436097,1.598102,0.404296,14.57866,5.241241,1.444657,1.95583,1.435039,847.479763,7.663613,4492.93738,,23.699721,7.456089,8.428791,368.364211,149.1206,88.682754,16020.916712,45164.1761,3.864514,149.974377,479.621317,1388.151187,0.330319,5.193483,4.961775,49.766218,18.587028,141.958919,1.754934,11.566352,0.414084,308.551681,60.268201,4.4425,3.913933,4.955123,88.892942,4.032211,1.444657,20.160756,317.845057,11.64098,0.971047,33.005289,37.200728,7.222313,25.126601,3.948878,0.855383,1.075256,2882651.810823
2023-06-11,263.268575,1.597772,0.404039,14.56939,5.237908,1.443739,1.95583,1.434228,846.940839,7.658739,4490.080264,,23.68465,7.451348,8.423431,368.129964,149.025772,88.62636,16009.922852,45135.455625,3.852396,149.879006,479.316319,1387.268444,0.330109,5.19018,4.95862,49.734571,18.57763,141.868645,1.75382,11.558997,0.413821,308.355469,60.229876,4.439675,3.911444,4.951972,88.836413,4.029647,1.443739,20.128116,317.642936,11.633578,0.97043,32.984301,37.172512,7.21772,25.110623,3.946367,0.854839,1.074572,2880818.695841
2023-06-11,263.408158,1.597595,0.404262,14.577423,5.243062,1.444535,1.95583,1.434785,847.406125,7.66093,4492.55877,,23.690368,7.455461,8.428075,368.32667,149.107942,88.648599,15996.089915,45160.117851,3.860839,149.961647,479.582385,1386.643793,0.330756,5.192763,4.96078,49.400706,18.581937,141.904245,1.754786,11.56537,0.414049,308.55134,60.275681,4.441856,3.9136,4.954876,88.521545,4.031868,1.444535,20.15728,317.818079,11.639992,0.970965,33.010943,37.204322,7.221692,25.125314,3.948543,0.85531,1.075165,2878821.963771
2023-06-10,263.475451,1.596045,0.404386,14.581895,5.242004,1.445053,1.95583,1.437324,847.733903,7.666015,4493.877212,,23.693835,7.45628,8.430744,368.458903,149.153681,88.696275,15966.042617,45175.062724,3.859917,149.911695,479.74253,1389.532042,0.330392,5.194573,4.962817,49.774326,18.585897,141.980562,1.754105,11.570619,0.414174,308.623448,60.280649,4.443041,3.914801,4.957447,88.971276,4.033105,1.445053,20.131534,317.920871,11.64777,0.971596,33.025105,37.204375,7.223964,25.13707,3.949754,0.855308,1.075495,2884121.71327
2023-06-09,261.692664,1.594778,0.404162,14.631249,5.249699,1.444153,1.95583,1.434317,846.613173,7.662387,4500.47058,,23.687195,7.452374,8.425463,367.914709,149.906568,88.612753,15992.551636,45748.443934,3.862751,149.802401,480.119408,1385.69296,0.330231,5.190525,4.959217,48.70777,18.587689,141.846864,1.754389,11.565717,0.413817,308.358487,60.295373,4.436198,3.912629,4.955438,88.692652,4.030868,1.444153,20.121788,319.050279,11.637451,0.970282,33.028951,37.182049,7.279875,25.2113,3.947563,0.854473,1.074898,2936961.448884
2023-06-08,261.999468,1.607163,0.405321,14.688585,5.307296,1.448234,1.95583,1.442383,849.801458,7.665997,4509.227577,,23.676345,7.450664,8.447511,369.344091,149.646505,88.953985,16009.255659,45629.383298,3.938342,149.678355,478.816331,1398.540582,0.331759,5.206201,4.978336,49.078601,18.776363,142.393092,1.769299,11.768304,0.415052,309.5433,60.381388,4.479662,3.92385,4.954133,88.41295,4.042428,1.448234,20.327822,317.006162,11.651314,0.970578,33.103026,37.363639,7.281446,25.206989,3.958885,0.859224,1.077981,2874390.940277
2023-06-07,259.13724,1.606759,0.40235,14.594757,5.252897,1.443281,1.95583,1.430438,850.805498,7.628754,4524.377656,,23.627915,7.44965,8.391455,368.408815,150.30577,88.35055,15913.719897,45205.215565,3.907826,149.806889,476.86591,1397.575475,0.329285,5.171941,4.922502,49.330273,18.562949,141.427142,1.769245,11.8125,0.411997,306.745736,59.965971,4.485774,3.895094,4.960407,87.536189,4.012803,1.443281,20.437116,312.031257,11.654526,0.972751,32.888775,37.2497,7.238125,24.840221,3.929872,0.859645,1.070081,2846171.136399
2023-06-06,259.053413,1.602551,0.402122,14.614575,5.252243,1.442084,1.95583,1.433744,851.983464,7.614348,4544.818523,,23.553285,7.449267,8.388157,368.121781,150.505877,88.271663,15898.246513,45194.142378,3.948851,149.382616,478.761958,1389.894709,0.329169,5.165499,4.927502,49.274669,18.628379,141.300865,1.759374,11.849718,0.411673,306.442988,60.051716,4.477995,3.89288,4.961405,87.0508,4.010522,1.442084,20.57325,312.853673,11.66247,0.97072,32.820046,37.20225,7.248807,23.037989,3.927638,0.861321,1.069473,2826446.718017
2023-06-05,259.231247,1.618268,0.403036,14.688945,5.272482,1.446245,1.95583,1.438634,855.018683,7.614734,4616.836056,,23.53009,7.449431,8.401222,368.895045,150.91301,88.484005,15896.729936,45285.70739,4.008526,149.714898,480.70529,1396.535583,0.329806,5.187313,4.906539,48.839077,18.728769,141.64077,1.76298,11.820954,0.412691,306.090291,60.242043,4.473872,3.901732,4.965513,86.684662,4.019642,1.446245,20.677407,311.946508,11.633531,0.971154,32.922379,37.268215,7.267136,22.804162,3.936569,0.861887,1.071904,2840512.636382
2023-06-04,258.095048,1.620752,0.402879,14.637406,5.313686,1.44657,1.95583,1.43835,855.941282,7.59012,4666.928911,,23.599363,7.451865,8.397933,369.929191,150.974546,88.295219,16056.401165,45005.195755,4.01531,150.091487,480.249953,1400.230906,0.330428,5.175824,4.903748,48.752633,18.796863,141.338572,1.767233,11.811481,0.411801,305.713393,60.027512,4.490615,3.900208,4.967052,86.663345,4.018072,1.44657,20.895325,311.580548,11.5735,0.974022,32.90886,37.236356,7.204238,22.450518,3.935032,0.86062,1.071486,2829404.276054
2023-06-03,258.134034,1.620031,0.40297,14.640731,5.318623,1.447036,1.95583,1.438624,856.154138,7.592366,4661.471476,,23.61314,7.452143,8.400176,370.117067,151.008633,88.315921,16061.842391,45016.136098,4.016443,150.004648,480.353414,1400.795936,0.330626,5.177416,4.904841,48.763501,18.804232,141.37171,1.767664,11.812174,0.411868,305.787197,60.041221,4.492253,3.901094,4.96722,87.237521,4.018985,1.447036,20.89253,311.659564,11.575029,0.974107,32.917171,37.279073,7.205989,22.467456,3.935926,0.860673,1.071729,2830464.097705
2023-06-02,258.186824,1.621049,0.403185,14.672432,5.31851,1.446035,1.95583,1.441172,855.322904,7.596552,4677.909694,,23.624417,7.447848,8.403776,370.103356,150.904392,88.312578,15929.218812,45297.753527,4.01868,149.887998,481.175977,1399.334774,0.329835,5.175545,4.908712,48.757846,18.767841,141.36636,1.766796,11.827212,0.412787,306.280714,60.043273,4.494108,3.903176,4.964068,87.154606,4.021129,1.446035,20.936034,311.254732,11.57234,0.973245,32.896827,37.256122,7.257984,22.42068,3.938026,0.860139,1.072301,2818610.662015
2023-06-01,257.496112,1.6347809999999998,0.404246,14.811468,5.396716,1.448629,1.95583,1.445225,863.099987,7.62796,4737.45232,,23.669119,7.44705,8.420025,371.034202,149.904402,88.504479,16026.310543,45418.236428,4.021666,149.182673,482.648491,1415.501438,0.3306369999999999,5.188886,4.95992,49.47516,18.87081,141.673544,1.770146,11.896463,0.4139319999999999,306.515822,60.261833,4.522567,3.913442,4.966619,86.975916,4.031705,1.448629,21.069298,317.034009,11.631652,0.975958,32.992814,37.175704,7.27939,22.38765,3.948383,0.857656,1.075121,2815033.190703
2023-06-01,257.496112,1.634781,0.404246,14.811468,5.396716,1.448629,1.95583,1.445225,863.099987,7.62796,4737.45232,,23.669119,7.44705,8.420025,371.034202,149.904402,88.504479,16026.310543,45418.236428,4.021666,149.182673,482.648491,1415.501438,0.330637,5.188886,4.95992,49.47516,18.87081,141.673544,1.770146,11.896463,0.413932,306.515822,60.261833,4.522567,3.913442,4.966619,86.975916,4.031705,1.448629,21.069298,317.034009,11.631652,0.975958,32.992814,37.175704,7.27939,22.38765,3.948383,0.857656,1.075121,2815033.190703
2023-05-31,255.00678,1.646035,0.400562,14.676763,5.440401,1.443805,1.95583,1.447722,865.184164,7.575585,4725.160112,,23.734129,7.447029,8.342197,370.626474,149.705702,88.103677,15987.969667,45152.976135,3.976386,148.896977,476.838271,1413.13818,0.327822,5.135909,4.915664,48.649339,18.912561,141.031961,1.777181,11.899402,0.4100789999999999,303.713106,60.030066,4.529755,3.877785,4.966697,86.808641,3.99497,1.443805,21.070037,307.594869,11.605466,0.97296,32.762694,36.977993,7.226787,22.09658,3.912408,0.859626,1.065325,2783651.713751
2023-05-30,256.030795,1.64654,0.403146,14.752729,5.426035,1.449329,1.95583,1.457855,860.877408,7.592732,4726.270466,,23.708756,7.448602,8.399442,370.079157,149.304201,88.659058,16066.586559,45292.996566,3.977096,149.945585,479.59299,1414.4843,0.329696,5.176399,4.934852,48.83154,18.955897,141.920987,1.77426,12.008119,0.412777,305.685423,60.390074,4.539283,3.902798,4.967955,86.960144,4.02074,1.449329,21.134092,315.178554,11.663466,0.970294,32.766952,37.219333,7.282133,21.881637,3.937644,0.864568,1.072197,2811508.530839
2023-05-29,254.092366,1.637977,0.402867,14.749533,5.359459,1.450295,1.95583,1.455627,861.163277,7.577019,4741.010447,,23.681334,7.449279,8.387682,371.529466,149.306748,88.499541,16028.409972,45202.215779,3.99614,150.308094,476.038714,1418.34827,0.329588,5.174854,4.934698,48.766077,18.81433,141.665641,1.768902,11.90687,0.412514,305.654543,60.08356,4.521323,3.900091,4.960228,86.161259,4.017951,1.450295,21.062747,318.161332,11.594567,0.968183,32.813625,37.242642,7.278821,21.539364,3.934914,0.866729,1.071454,2796154.16008
2023-05-28,253.005353,1.646334,0.403449,14.759065,5.359279,1.450975,1.95583,1.460824,856.923698,7.57996,4759.223924,,23.691864,7.450124,8.405063,371.368467,149.622571,88.605098,16046.69017,45068.972947,4.000395,150.918317,476.431916,1419.711575,0.330048,5.174194,4.933775,48.875144,18.954277,141.834611,1.773562,11.874098,0.412881,306.727102,59.984678,4.531823,3.905729,4.960236,85.35602,4.02376,1.450975,21.088102,319.185874,11.602298,0.972474,32.957433,37.259852,7.269632,21.430457,3.940602,0.869101,1.073003,2797303.828264
2023-05-27,252.992321,1.646131,0.4034459999999999,14.751169,5.363491,1.449534,1.95583,1.46086,856.896487,7.581251,4759.604043,,23.680171,7.448256,8.404542,371.369881,149.621358,88.604786,16046.13189,45079.232707,4.002344,150.878321,476.446219,1419.670055,0.3307779999999999,5.173742,4.933827,48.873328,18.925847,141.834111,1.7739669999999998,11.877487,0.412792,306.705029,59.983708,4.530988,3.905698,4.959839,85.3556,4.023727,1.449534,21.094698,319.183284,11.60162,0.971275,32.969783,37.25907,7.269974,21.402347,3.94057,0.8690300000000001,1.072994,2797760.837278
2023-05-26,252.534266,1.645715,0.402813,14.629255,5.360079,1.44965,1.95583,1.459912,858.889468,7.568645,4774.274393,,23.671655,7.448357,8.392034,370.753705,149.348521,88.480981,16052.810747,45173.381192,3.999901,150.562026,476.058373,1421.414073,0.329679,5.164032,4.929925,48.774898,18.930079,141.63593,1.772632,11.88852,0.4123819999999999,306.276972,59.82333,4.52688,3.899576,4.958603,85.784651,4.017421,1.44965,21.007155,319.165505,11.583398,0.97058,32.923589,37.234132,7.26539,21.401732,3.934394,0.868224,1.071312,2795206.027459
2023-05-25,252.794177,1.648882,0.40321,14.605744,5.377629,1.452676,1.95583,1.462511,868.668168,7.589914999999999,4793.812151,,23.618417,7.45019,8.401666,372.98909,150.101854,88.754758,16047.25905,45289.593026,4.004767,149.935342,477.915633,1426.758492,0.329818,5.15555,4.95949,48.754474,19.131575,142.074179,1.7731119999999998,11.863677,0.4128719999999999,306.700104,60.115011,4.504568,3.903412,4.950764,85.886433,4.021372,1.452676,21.173771,324.181291,11.612162,0.971639,33.064534,37.218081,7.281011,21.384761,3.938264,0.870234,1.072366,2788576.926628
2023-05-24,253.529,1.6449159999999998,0.404477,14.608283,5.317893,1.451719,1.95583,1.46229,872.684232,7.592699,4789.527535,,23.670407,7.448998,8.423388,372.746593,151.106837,88.933739,16063.701495,45380.451288,4.001973,149.69514,479.300402,1420.441317,0.330719,5.165764,4.939338,48.912458,19.170685,142.360683,1.7619129999999998,11.795795,0.414057,308.296644,59.961372,4.505206,3.915682,4.963832,86.425677,4.034013,1.451719,20.695152,326.45272,11.533054,0.974576,33.178558,37.238915,7.293787,21.403839,3.950643,0.8698039999999999,1.075737,2793362.975579
2023-05-23,253.089162,1.626756,0.4050519999999999,14.642124,5.336766,1.450974,1.95583,1.452862,863.960153,7.594842,4841.64147,,23.692176,7.44801,8.441146,375.123584,151.709872,89.262443,16026.887241,45503.583953,3.983201,149.462598,475.935345,1421.047751,0.331068,5.171651,4.92303,48.984039,19.356098,142.886856,1.721207,11.781508,0.41477,308.72403,60.038097,4.486577,3.921249,4.970179,86.362061,4.039748,1.450974,20.67498,328.238695,11.453074,0.971025,33.176175,37.262441,7.305075,21.397253,3.95626,0.8672209999999999,1.077266,2797913.344259
2023-05-22,253.304041,1.62639,0.406321,14.696019,5.36366,1.455306,1.95583,1.459836,864.198997,7.602235,4896.274487,,23.696919,7.447363,8.459946,374.058261,151.295626,89.542172,16098.30603,45896.947173,3.956675,149.834097,479.636201,1422.328989,0.332078,5.186874,4.904287,49.129034,19.281319,143.334632,1.722401,11.786955,0.416052,309.687312,60.212434,4.499769,3.933531,4.971532,86.563329,4.052401,1.455306,20.792833,330.778343,11.412512,0.971536,33.149243,37.289337,7.330575,21.438081,3.968651,0.8698089999999999,1.08064,2806719.172662
2023-05-21,251.642611,1.627572,0.4067159999999999,14.679495,5.406605,1.454636,1.95583,1.460371,863.959927,7.594278,4911.406367,,23.785387,7.454544999999999,8.453959,375.955088,151.431984,89.603039,16094.45215,45433.909967,3.945119,149.338309,484.655103,1434.067182,0.33338,5.187948,4.907957,49.433023,19.158418,143.432065,1.720775,11.845493,0.416562,308.800432,60.193135,4.542595,3.937356,4.986237,87.128548,4.056342,1.454636,20.96906,332.131479,11.477383,0.973278,33.137982,37.118216,7.296346,21.427396,3.972511,0.869092,1.081691,2809387.343461
2023-05-20,251.658639,1.628066,0.40684,14.683979,5.402206,1.45476,1.95583,1.460087,864.214723,7.587226,4912.402682,,23.795474,7.456929,8.457187,376.059739,151.47726,89.643234,16125.648617,45455.332837,3.948943,149.280929,484.825869,1436.689247,0.333451,5.187753,4.909549,49.445995,19.222036,143.496407,1.722777,11.815163,0.416678,308.889098,60.210924,4.542488,3.938559,4.985964,87.142901,4.057581,1.45476,21.02344,332.232935,11.455503,0.973516,33.147973,37.130052,7.299364,21.432092,3.973724,0.869294,1.082022,2809038.502538
2023-05-19,251.769637,1.624447,0.406779,14.663593,5.393962,1.4548800000000002,1.95583,1.4613,862.159023,7.582017,4891.786196,,23.759761,7.448486,8.455606,375.356066,151.307717,89.689916,16168.314058,45858.546573,3.938681,148.983022,484.862839,1435.871265,0.3322469999999999,5.192259,4.909742,49.406768,19.148165,143.571133,1.721329,11.734782,0.416527,308.75481,60.236822,4.542866,3.937968,4.97848,86.832212,4.056973,1.4548800000000002,21.002715,332.148004,11.372558,0.972619,33.112023,37.165058,7.340348,21.441671,3.973129,0.8681949999999999,1.081859,2871417.370092
2023-05-18,250.346102,1.6286239999999998,0.405157,14.586215,5.350059,1.452541,1.95583,1.455545,859.116894,7.582472,4869.407054,,23.702753,7.447719,8.434854,375.375901,151.513787,89.166049,16050.877331,45438.717993,3.926265,149.232116,483.527666,1438.997627,0.331173,5.153456,4.88838,48.992227,19.097144,142.732554,1.733423,11.766994,0.414848,307.103521,60.128004,4.5458490000000005,3.922266,4.972485,86.456379,4.040796,1.452541,20.860854,331.415028,11.396099,0.974996,33.142337,37.076199,7.310945,21.333041,3.957286,0.8674569999999999,1.077546,2769126.633503
2023-05-17,250.360078,1.628235,0.407136,14.659676,5.351461,1.453918,1.95583,1.460011,862.444006,7.577825,4914.157428,,23.665247,7.445988,8.47813,369.81431,151.50843,89.257335,16106.153793,45915.297852,3.948418,148.909427,487.208384,1447.422426,0.33253,5.176133,4.890841,49.123799,19.056406,142.878679,1.733161,11.700232,0.416873,308.683795,60.766596,4.51094,3.941421,4.961635,86.855104,4.060529,1.453918,20.872872,329.891763,11.324977,0.973909,33.330421,37.123209,7.34689,21.401441,3.976612,0.868065,1.082808,2765144.388861
2023-05-16,251.045573,1.630785,0.408418,14.658017,5.339658,1.454924,1.95583,1.462019,860.766428,7.579098,4919.430058,,23.649143,7.445693,8.513788,368.321589,151.105457,89.393971,16118.586125,45970.846253,3.969282,148.420438,489.112467,1456.97191,0.333545,5.192209,4.884637,49.280409,18.940449,143.097399,1.742428,11.642315,0.418116,309.50707,60.996681,4.488958,3.953829,4.949304,87.681547,4.073313,1.454924,20.719705,336.423061,11.310026,0.974041,33.494503,36.985812,7.366761,21.430841,3.989131,0.8695569999999999,1.086217,2765112.006856
2023-05-15,250.767441,1.623615,0.408868,14.66142,5.334485,1.453504,1.95583,1.466469,851.999707,7.560012,4906.345872,,23.630102,7.447798,8.524031,369.365569,150.899,89.428318,16092.852814,45971.043896,3.978734,147.96369,490.295133,1453.756442,0.33399,5.180967,4.890683,49.673786,19.095887,143.152381,1.746814,11.537044,0.4183739999999999,318.04989,60.933618,4.50616,3.95819,4.940221,86.584534,4.077806,1.453504,20.704663,340.460936,11.258024,0.973156,33.51197,36.721536,7.372598,21.392811,3.993531,0.868262,1.087415,2758017.002606
2023-05-14,248.730884,1.631358,0.40796,14.701201,5.341489,1.452304,1.95583,1.470157,852.458895,7.54726,4943.398179,,23.556111,7.447642,8.508996,370.44264,149.753287,89.162061,15998.060911,45572.825262,3.985814,147.292757,485.707102,1456.704079,0.333717,5.164383,4.859052,49.204457,19.092143,142.726168,1.752518,11.589253,0.417788,320.734957,60.613446,4.518406,3.9494,4.927039,83.385486,4.06875,1.452304,20.9859,338.421065,11.273864,0.974769,33.501322,36.835229,7.327636,21.230874,3.984663,0.8715759999999999,1.085,2744020.60485
2023-05-13,249.377548,1.631519,0.409222,14.728217,5.359742,1.456905,1.95583,1.479041,855.130402,7.563172,4959.71315,,23.649428,7.470557,8.537319,371.63487,150.23649,89.430686,16040.51812,45735.702045,3.981904,147.743246,487.254896,1452.376879,0.334779,5.180363,4.870838,49.405435,19.161323,143.156171,1.757625,11.632354,0.4191189999999999,322.847344,60.715403,4.532918,3.96162,4.933151,84.544544,4.08134,1.456905,21.040863,339.520157,11.339768,0.977886,33.605153,36.991294,7.35273,21.292815,3.996992,0.8741979999999999,1.088357,2754465.945001
2023-05-12,248.985335,1.63299,0.4081749999999999,14.63956,5.347903,1.452323,1.95583,1.469988,852.980493,7.553492,4951.95693,,23.610217,7.44695,8.513911,370.218647,150.510339,89.234159,16118.132936,46073.979483,3.989612,147.229212,486.626591,1456.471675,0.333092,5.167165,4.856867,49.198344,19.11579,142.841581,1.753485,11.608002,0.417929,320.935348,60.671602,4.520814,3.951483,4.930337,84.059244,4.070895,1.452323,20.985071,340.618186,11.273907,0.973899,33.46045,36.894508,7.367028,21.28387,3.986764,0.871057,1.085572,2748320.851851
2023-05-11,249.996004,1.631167,0.410433,14.645875,5.413426,1.454114,1.95583,1.472491,868.37682,7.585034,5032.060144,,23.554295,7.448956,8.554294,371.465647,150.019554,89.651374,16093.257663,46101.700343,3.979481,146.783502,484.947142,1455.833265,0.334714,5.19575,4.870646,49.4277,19.224161,143.509437,1.73393,11.637719,0.420269,314.349744,60.889207,4.540851,3.973343,4.928528,83.756415,4.093416,1.454114,20.923562,340.291047,11.283608,0.977368,33.613866,36.927356,7.406141,21.359644,4.008819,0.873259,1.091578,2744534.45378
2023-05-10,250.594112,1.621676,0.412319,14.558792,5.434066,1.455094,1.95583,1.466688,865.534346,7.603066,4994.778065,,23.451374,7.44737,8.586261,369.640578,149.907021,89.867141,16123.364163,46352.244612,4.002805,147.524704,486.474893,1447.749062,0.336018,5.219441,4.88899,49.589728,19.312075,143.854825,1.7260209999999998,11.524134,0.421987,317.473571,61.07286,4.518765,3.991596,4.92429,83.463862,4.112221,1.455094,20.703628,347.408479,11.220395,0.977118,33.657566,36.919559,7.44062,21.429001,4.027235,0.869475,1.096592,2751264.897021
2023-05-09,249.823894,1.622516,0.411833,14.471775,5.461771,1.454808,1.95583,1.467855,867.800973,7.579715,4977.575848,,23.400898,7.445038999999999,8.588637,371.225107,150.505152,89.94921,16158.370069,46301.190966,4.016216,148.037777,486.132926,1451.937269,0.335819,5.208355,4.872903,49.587113,19.442718,143.986199,1.732834,11.597122,0.42168,311.597865,61.120311,4.552554,3.986891,4.91945,84.934021,4.107374,1.454808,20.363744,348.231218,11.171475,0.976733,33.675179,36.944073,7.42655,21.379825,4.022489,0.8680049999999999,1.0953,2739883.861314
2023-05-08,250.822141,1.622768,0.4143469999999999,14.537084,5.502124,1.459574,1.95583,1.472024,874.435786,7.618985,4944.966634,,23.397519,7.44823,8.64921,372.199102,150.978962,90.125852,16212.593594,46572.219119,3.999853,148.585188,488.962293,1455.623284,0.3376869999999999,5.224336,4.889296,49.941672,19.643601,144.268957,1.735633,11.553877,0.42427,312.705289,60.980261,4.561654,4.011229,4.922459,85.937305,4.132447,1.459574,20.175148,351.452002,11.176638,0.980163,33.8215,37.276045,7.455595,21.498397,4.047044,0.8724369999999999,1.101986,2755077.842855
2023-05-07,253.626565,1.6611600000000002,0.421529,14.770386,5.536637,1.485276,1.95583,1.498728,889.828175,7.747192,5073.073276,,23.790641,7.581228,8.798171,378.416528,152.686131,91.612594,16406.084613,47087.093186,4.080861,151.145414,496.633749,1477.420511,0.343497,5.31676,4.973561,50.727359,19.935232,146.648861,1.780937,11.848327,0.431477,317.910268,61.999826,4.655728,4.080761,5.012187,85.986898,4.20408,1.485276,20.63961,356.84074,11.453999,1.006039,34.319421,38.05753,7.571737,21.861263,4.117196,0.8869349999999999,1.121088,2799642.832372
2023-05-06,252.500198,1.657517,0.4211189999999999,14.757922,5.549042,1.484891,1.95583,1.503153,889.004121,7.739997,5071.176516,,23.766087,7.573665,8.791611,377.972913,152.545051,91.579408,16412.549705,47060.419476,4.077734,151.004128,496.22507,1480.986447,0.344109,5.311105,4.969436,50.52399,19.901443,146.595737,1.782217,11.844504,0.431218,317.822466,62.010751,4.6499880000000005,4.076792,5.005918,85.982982,4.199992,1.484891,20.403337,356.493711,11.429125,1.004023,34.297711,38.018785,7.566189,21.854965,4.113192,0.886154,1.119998,2796920.172224
